Id,Code,Code slug,Number,Name,Created at,Updated at
5432,CSCI181  PO,CSCI181-PO,181,Seminar in Computer Science - High Performance Computing    ,2019-09-02 01:09:36 UTC,2019-09-02 01:43:56 UTC
5431,CLAS100  PZ,CLAS100-PZ,100,Intermediate Latin    ,2019-09-02 01:09:31 UTC,2019-09-02 01:09:31 UTC
5430,CLAS052A PO,CLAS052A-PO,52,Elementary Classical Hebrew    ,2019-09-02 01:09:31 UTC,2019-09-02 01:09:31 UTC
5429,SPNT184O CH,SPNT184O-CH,184,US Central American Literature    ,2019-09-02 01:09:28 UTC,2019-09-02 01:09:28 UTC
5428,ENGL184O CH,ENGL184O-CH,184,US Central American Literature    ,2019-09-02 01:09:28 UTC,2019-09-02 01:09:28 UTC
5427,DANC073  CH,DANC073-CH,73,Pre-Columbian Dance    ,2019-09-02 01:09:28 UTC,2019-09-02 01:09:28 UTC
5426,CHEM128  JS,CHEM128-JS,128,Inorganic Chemistry    ,2019-09-02 01:09:26 UTC,2019-09-02 01:09:26 UTC
5425,CHEM124  JS,CHEM124-JS,124,Bioanalytical Chemistry    ,2019-09-02 01:09:26 UTC,2019-09-02 01:09:26 UTC
5424,CHEM123  JS,CHEM123-JS,123,Advanced Organic Chemistry    ,2019-09-02 01:09:26 UTC,2019-09-02 01:09:26 UTC
5423,TEST099  PO,TEST099-PO,99,BALL testing    ,2019-09-02 01:09:15 UTC,2019-09-02 01:09:15 UTC
5422,BIOL190  HM,BIOL190-HM,190,Biomechanics    ,2019-09-02 01:09:15 UTC,2019-09-02 01:09:15 UTC
5421,BIOL167  PO,BIOL167-PO,167,Microbial Genetics w/Laboratory    ,2019-09-02 01:09:15 UTC,2019-09-02 01:43:37 UTC
5420,BIOL166  JS,BIOL166-JS,166,Animal Physiological Ecology    ,2019-09-02 01:09:15 UTC,2019-09-02 01:09:15 UTC
5419,BIOL153  HM,BIOL153-HM,153,Biostatistics    ,2019-09-02 01:09:15 UTC,2019-09-02 01:09:15 UTC
5418,BIOL140  JS,BIOL140-JS,140,Selected Topics in Neuroscience    ,2019-09-02 01:09:14 UTC,2019-09-02 01:09:14 UTC
5417,BIOL109 LPO,BIOL109-LPO,109,"Lab, Molecular Evolution    ",2019-09-02 01:09:14 UTC,2019-09-02 01:09:14 UTC
5416,RLST119  PZ,RLST119-PZ,119,Medieval Religions of East Asia    ,2019-09-02 01:09:03 UTC,2019-09-02 01:40:42 UTC
5415,HIST100V PO,HIST100V-PO,100,Modern Feminisms in East Asia    ,2019-09-02 01:09:02 UTC,2019-09-02 01:09:02 UTC
5414,GOVT142A CM,GOVT142A-CM,142,Regionalism in East Asia    ,2019-09-02 01:09:02 UTC,2019-09-02 01:09:02 UTC
5413,CHIN179  HM,CHIN179-HM,179,Special Topics: China    ,2019-09-02 01:09:02 UTC,2019-09-02 01:26:26 UTC
5412,CHIN155  HM,CHIN155-HM,155,Intro to Contemporary China    ,2019-09-02 01:09:02 UTC,2019-09-02 01:09:02 UTC
5411,MS  100  PZ,MS-100-PZ,100,Asian Americans in Media    ,2019-09-02 01:08:59 UTC,2019-09-02 01:08:59 UTC
5410,ASAM134  AA,ASAM134-AA,134,South Asian American Experience    ,2019-09-02 01:08:59 UTC,2019-09-02 01:08:59 UTC
5409,ARHI191A PO,ARHI191A-PO,191,Senior Thesis    ,2019-09-02 01:08:58 UTC,2019-09-02 01:08:58 UTC
5408,ARHI186K PZ,ARHI186K-PZ,186,Seminar in Latin American Modern    ,2019-09-02 01:08:58 UTC,2019-09-02 01:08:58 UTC
5407,ARHI181  SC,ARHI181-SC,181,Art Since 1945    ,2019-09-02 01:08:58 UTC,2019-09-02 01:30:47 UTC
5406,ART 197  HM,ART-197-HM,197,Directed Reading/Research    ,2019-09-02 01:08:56 UTC,2019-09-02 01:51:26 UTC
5405,ART 195  PZ,ART-195-PZ,195,Seminar: Humor in Contemp Art    ,2019-09-02 01:08:56 UTC,2019-09-02 01:08:56 UTC
5404,ANTH179A HM,ANTH179A-HM,179,Infants/Children: Unequal World    ,2019-09-02 01:08:52 UTC,2019-09-02 01:08:52 UTC
5403,ANTH145  PO,ANTH145-PO,145,Mesoamerican Archaeology    ,2019-09-02 01:08:52 UTC,2019-09-02 02:22:38 UTC
5402,ANTH097G SC,ANTH097G-SC,97,Political Anthropology    ,2019-09-02 01:08:52 UTC,2019-09-02 01:08:52 UTC
5401,ANTH076  PZ,ANTH076-PZ,76,American Political Discourse    ,2019-09-02 01:08:52 UTC,2019-09-02 01:51:19 UTC
5400,RLST174  CM,RLST174-CM,174,Religion & American Presidency    ,2019-09-02 01:08:50 UTC,2019-09-02 01:08:50 UTC
5399,RLST116  CM,RLST116-CM,116,Asian American Religions    ,2019-09-02 01:08:50 UTC,2019-09-02 01:08:50 UTC
5398,HIST179A HM,HIST179A-HM,179,Food and American Culture    ,2019-09-02 01:08:50 UTC,2019-09-02 01:21:47 UTC
5397,HIST160L SC,HIST160L-SC,160,History of Latinas in the U.S.    ,2019-09-02 01:08:50 UTC,2019-09-02 01:08:50 UTC
5396,HIST110R PO,HIST110R-PO,110,History of the US Right    ,2019-09-02 01:08:50 UTC,2019-09-02 01:08:50 UTC
5395,ENGL053  PO,ENGL053-PO,53,20th-Cent American Women Writers    ,2019-09-02 01:08:49 UTC,2019-09-02 01:08:49 UTC
5394,AMST126  SC,AMST126-SC,126,Race in US Urban History    ,2019-09-02 01:08:49 UTC,2019-09-02 01:08:49 UTC
5393,SOC 189Q AF,SOC-189Q-AF,189,"Race, Class and Education    ",2019-09-02 01:08:42 UTC,2019-09-02 01:08:42 UTC
5392,ENGL166  AF,ENGL166-AF,166,James Baldwin    ,2019-09-02 01:08:42 UTC,2019-09-02 01:08:42 UTC
5391,WRIT197T SC,WRIT197T-SC,197,Topics in Writing: Long Fiction    ,2019-09-02 01:08:38 UTC,2019-09-02 01:08:38 UTC
5390,WRIT197S SC,WRIT197S-SC,197,Topics in Writ: Short Fiction    ,2019-09-02 01:08:38 UTC,2019-09-02 01:08:38 UTC
5389,WRIT126  PZ,WRIT126-PZ,126,Autobiography and Memoir    ,2019-09-02 01:08:38 UTC,2019-09-02 01:08:38 UTC
5388,WRIT001B HM,WRIT001B-HM,1,Academic Writing Extended    ,2019-09-02 01:08:38 UTC,2019-09-02 01:08:38 UTC
5387,THEA199  PO,THEA199-PO,199,Ind Std: Theatre    ,2019-09-02 01:08:37 UTC,2019-09-02 01:54:48 UTC
5386,THEA194  PO,THEA194-PO,194,Senior Project in Dramaturgy    ,2019-09-02 01:08:36 UTC,2019-09-02 01:08:36 UTC
5385,THEA192  PO,THEA192-PO,192,Senior Project in Performance    ,2019-09-02 01:08:36 UTC,2019-09-02 01:08:36 UTC
5384,THEA191  PO,THEA191-PO,191,Senior Thesis    ,2019-09-02 01:08:36 UTC,2019-09-02 01:08:36 UTC
5383,THEA054D PO,THEA054D-PO,54,The Moving Body    ,2019-09-02 01:08:36 UTC,2019-09-02 01:08:36 UTC
5382,SPAN186  PZ,SPAN186-PZ,186,Latin Amer Cultural Diasporas    ,2019-09-02 01:08:31 UTC,2019-09-02 01:25:54 UTC
5381,SOC 199  PO,SOC-199-PO,199,Ind Std: Sociology    ,2019-09-02 01:08:25 UTC,2019-09-02 01:34:37 UTC
5380,SOC 191B PO,SOC-191B-PO,191,Senior Thesis    ,2019-09-02 01:08:25 UTC,2019-09-02 01:08:25 UTC
5379,SOC 014  PZ,SOC-014-PZ,14,Social Stratification    ,2019-09-02 01:08:25 UTC,2019-09-02 01:08:25 UTC
5378,XAST190  CM,XAST190-CM,190,Senior Thesis in Asian Studies    ,2019-09-02 01:08:21 UTC,2019-09-02 01:08:21 UTC
5377,RUSS180  PO,RUSS180-PO,180,Readings 19th Century Russ Lit    ,2019-09-02 01:08:18 UTC,2020-10-26 10:09:32 UTC
5376,RLST132  PO,RLST132-PO,132,Messiahs and the Millennium    ,2019-09-02 01:08:17 UTC,2019-09-02 01:08:17 UTC
5375,PHYS114  JS,PHYS114-JS,114,Quantum Mechanics    ,2019-09-02 01:08:00 UTC,2019-09-02 01:08:00 UTC
5374,PE  210  JP,PE-210-JP,210,Crew Club    ,2019-09-02 01:07:52 UTC,2019-09-02 01:07:52 UTC
5373,PE  155  PO,PE-155-PO,155,Vars Team: Golf    ,2019-09-02 01:07:52 UTC,2019-09-02 01:07:52 UTC
5372,PE  090  PO,PE-090-PO,90,CPR First Aid:Emergency Response    ,2019-09-02 01:07:52 UTC,2019-09-02 01:25:09 UTC
5371,PE  062A JP,PE-062A-JP,62,Volleyball-Beg/Int    ,2019-09-02 01:07:51 UTC,2019-09-02 01:07:51 UTC
5370,PHIL191F P,PHIL191F-P,191,Senior Thesis    ,2019-09-02 01:07:36 UTC,2019-09-02 01:07:36 UTC
5369,PHIL191  SC,PHIL191-SC,191,Senior Thesis in Philosophy    ,2019-09-02 01:07:36 UTC,2019-09-02 01:07:36 UTC
5368,PHIL104  PZ,PHIL104-PZ,104,Philosophy of Science: Topics    ,2019-09-02 01:07:36 UTC,2019-09-02 01:07:36 UTC
5367,MUS 179  HM,MUS-179-HM,179,Special Topics in Music - Special Topic: Film Music    ,2019-09-02 01:07:08 UTC,2019-09-02 01:07:08 UTC
5366,MS  147E PO,MS-147E-PO,147,Politics of Representation    ,2019-09-02 01:07:07 UTC,2019-09-02 01:07:07 UTC
5365,MS  094  PZ,MS-094-PZ,94,Collaborative Art of Filmmaking    ,2019-09-02 01:07:07 UTC,2019-09-02 01:07:07 UTC
5364,MS  042  PZ,MS-042-PZ,42,Media Audiences and Fans    ,2019-09-02 01:07:07 UTC,2019-09-02 01:49:45 UTC
5363,MATH189F HM,MATH189F-HM,189,Spec Topic: Bayesian Analysis    ,2019-09-02 01:07:02 UTC,2019-09-02 01:07:02 UTC
5362,MATH187  CM,MATH187-CM,187,Determin Meth Operation Research    ,2019-09-02 01:07:02 UTC,2019-09-02 01:07:02 UTC
5361,MATH036  PO,MATH036-PO,36,Math Methods for Life Scientists    ,2019-09-02 01:07:01 UTC,2019-09-02 01:37:25 UTC
5360,MATH006  PZ,MATH006-PZ,6,Pencil and Paper Games    ,2019-09-02 01:07:01 UTC,2019-09-02 01:49:36 UTC
5359,LIT 146  CM,LIT-146-CM,146,The Domestic Life of Empire    ,2019-09-02 01:06:51 UTC,2019-09-02 01:06:51 UTC
5358,PHIL185A PO,PHIL185A-PO,185,Topics in Metaphysics    ,2019-09-02 01:06:48 UTC,2019-09-02 01:06:48 UTC
5357,MUS 149  PO,MUS-149-PO,149,Music Perception & Cognition    ,2019-09-02 01:06:48 UTC,2019-09-02 01:06:48 UTC
5356,LGST191  SC,LGST191-SC,191,Senior Thesis in Legal Studies    ,2019-09-02 01:06:46 UTC,2019-09-02 01:06:46 UTC
5355,SPAN129  PO,SPAN129-PO,129,Early Modern Women Writers    ,2019-09-02 01:06:43 UTC,2019-09-02 01:06:43 UTC
5354,SPAN100  PO,SPAN100-PO,100,"Asi se habla:Lang,Culture,Wrting    ",2019-09-02 01:06:43 UTC,2019-09-02 01:54:44 UTC
5353,LAST191  SC,LAST191-SC,191,Senior Thesis:Latin American St    ,2019-09-02 01:06:43 UTC,2019-09-02 01:06:43 UTC
5352,JAPN012C PO,JAPN012C-PO,12,Japanese Kanji    ,2019-09-02 01:06:37 UTC,2019-09-02 01:06:37 UTC
5351,ITAL191  SC,ITAL191-SC,191,Senior Thesis in Italian    ,2019-09-02 01:06:35 UTC,2019-09-02 01:06:35 UTC
5350,SOC 118  PO,SOC-118-PO,118,Japanese Families    ,2019-09-02 01:06:33 UTC,2019-09-02 01:06:33 UTC
5349,POLI089K PO,POLI089K-PO,89,Int'l Law and the Use of Force    ,2019-09-02 01:06:33 UTC,2019-09-02 01:06:33 UTC
5348,PHYS080  HM,PHYS080-HM,80,Topics in Physics - Energy and the Environment    ,2019-09-02 01:06:30 UTC,2019-09-02 01:32:31 UTC
5347,HMSC148  SC,HMSC148-SC,148,"Sleep:Science,Poetry,Psyc,Sociol    ",2019-09-02 01:06:28 UTC,2019-09-02 01:23:43 UTC
5346,HMSC121  SC,HMSC121-SC,121,"Cultr,Colonialsm+Postcolonialsm    ",2019-09-02 01:06:28 UTC,2019-09-02 01:06:28 UTC
5345,HMSC120  SC,HMSC120-SC,120,Cultural Studies    ,2019-09-02 01:06:28 UTC,2019-09-02 01:06:28 UTC
5344,HIST199  PZ,HIST199-PZ,199,Senior Thesis    ,2019-09-02 01:06:25 UTC,2019-09-02 01:06:25 UTC
5343,HIST199  CM,HIST199-CM,199,Independent Study in History - IS: Industrial History & Policy    ,2019-09-02 01:06:25 UTC,2022-10-31 20:49:23 UTC
5342,HIST179B HM,HIST179B-HM,179,The Many Uses of Evolution    ,2019-09-02 01:06:24 UTC,2019-09-02 01:21:47 UTC
5341,HIST140A SC,HIST140A-SC,140,Justice/Latin Am Pre-1820 & Now    ,2019-09-02 01:06:24 UTC,2019-09-02 01:06:24 UTC
5340,GOVT148  CM,GOVT148-CM,148,Development in Practice    ,2019-09-02 01:06:19 UTC,2020-10-26 10:09:20 UTC
5339,GERM199  PO,GERM199-PO,199,Ind Std: German Lang & Lit    ,2019-09-02 01:06:14 UTC,2019-09-02 01:32:16 UTC
5338,SPAN130  PO,SPAN130-PO,130,Theaters of the Body  Contemp Latin/o Amer Lit & Cult  ,2019-09-02 01:06:05 UTC,2019-09-02 02:04:17 UTC
5337,HIST148  SC,HIST148-SC,148,Women in Latin America    ,2019-09-02 01:06:05 UTC,2019-09-02 01:06:05 UTC
5336,GWS 193  SC,GWS-193-SC,193,Field Work Experience    ,2019-09-02 01:06:05 UTC,2019-09-02 01:06:05 UTC
5335,GWS 188  SC,GWS-188-SC,188,Advanced Topics in Queer Studies - Adv Top:Historicizing Queerness    ,2019-09-02 01:06:05 UTC,2019-09-02 01:06:05 UTC
5334,GWS 187M SC,GWS-187M-SC,187,Feminist Concepts & Strategies    ,2019-09-02 01:06:05 UTC,2019-09-02 01:06:05 UTC
5333,GWS 187J SC,GWS-187J-SC,187,Women Writing Science    ,2019-09-02 01:06:05 UTC,2019-09-02 01:06:05 UTC
5332,FREN198  HM,FREN198-HM,198,Directed Reading/Research - Practicum of Teaching Beg French    ,2019-09-02 01:05:59 UTC,2019-09-02 01:05:59 UTC
5331,FREN177  PO,FREN177-PO,177,Revolution Comes of Age    ,2019-09-02 01:05:59 UTC,2019-09-02 01:05:59 UTC
5330,HIST110  SC,HIST110-SC,110,Renaissance Venice    ,2019-09-02 01:05:54 UTC,2019-09-02 01:05:54 UTC
5329,EA  101  PZ,EA-101-PZ,101,Environmental Internships    ,2019-09-02 01:05:52 UTC,2019-09-02 01:05:52 UTC
5328,EA  099  PZ,EA-099-PZ,99,Sustainability & the Built Envir    ,2019-09-02 01:05:52 UTC,2019-09-02 01:05:52 UTC
5327,EA  067  PZ,EA-067-PZ,67,Science of Organic Gardening    ,2019-09-02 01:05:52 UTC,2019-09-02 01:05:52 UTC
5326,EA  035  PZ,EA-035-PZ,35,Nature from Wilderness to Cities    ,2019-09-02 01:05:52 UTC,2019-09-02 01:05:52 UTC
5325,WRIT080  PZ,WRIT080-PZ,80,Advanced Academic Writing    ,2019-09-02 01:05:47 UTC,2019-09-02 01:05:47 UTC
5324,LIT 123  CM,LIT-123-CM,123,The Writers of Post-War Poland    ,2019-09-02 01:05:47 UTC,2019-09-02 01:05:47 UTC
5323,LIT 076  CM,LIT-076-CM,76,British Fiction of the 1980s    ,2019-09-02 01:05:47 UTC,2019-09-02 01:05:47 UTC
5322,LIT 010  CM,LIT-010-CM,10,Composition & Literary Analysis    ,2019-09-02 01:05:47 UTC,2019-09-02 01:57:09 UTC
5321,HMSC145  SC,HMSC145-SC,145,Culture in Conflict:Ireland    ,2019-09-02 01:05:47 UTC,2019-09-02 01:05:47 UTC
5320,ENGL157  PO,ENGL157-PO,157,Nature & Gender: Enviro Lit    ,2019-09-02 01:05:47 UTC,2019-09-02 01:05:47 UTC
5319,ENGL144  PO,ENGL144-PO,144,Psychoanalysis and Literature    ,2019-09-02 01:05:47 UTC,2019-09-02 01:05:47 UTC
5318,ENGL119  PO,ENGL119-PO,119,Graphic Novels    ,2019-09-02 01:05:47 UTC,2019-09-02 01:05:47 UTC
5317,ENGL055  PO,ENGL055-PO,55,"Topics in Contemporary Fiction -  Race, Gender, & Science Fiction  ",2019-09-02 01:05:46 UTC,2019-09-02 02:10:39 UTC
5316,ENGL033  PZ,ENGL033-PZ,33,Making Theatre Beyond the Play    ,2019-09-02 01:05:46 UTC,2019-09-02 01:05:46 UTC
5315,ENGL014B PZ,ENGL014B-PZ,14,Arab American Lit After Sept 11    ,2019-09-02 01:05:46 UTC,2019-09-02 01:05:46 UTC
5314,ENGR173  HM,ENGR173-HM,173,Applied Elasticity    ,2019-09-02 01:05:41 UTC,2019-09-02 01:05:41 UTC
5313,ENGR168B HM,ENGR168B-HM,168,Data Process/Compression/Mining - Hardware/Software Codesign    ,2019-09-02 01:05:41 UTC,2019-09-02 01:40:23 UTC
5312,ENGR118  HM,ENGR118-HM,118,Engineering Management    ,2019-09-02 01:05:41 UTC,2019-09-02 01:05:41 UTC
5311,ECON197S CM,ECON197S-CM,197,Special Topics in Economics - Advanced Reading Group    ,2019-09-02 01:05:35 UTC,2023-10-31 20:41:46 UTC
5310,DANC140  SC,DANC140-SC,140,Music for Dancers    ,2019-09-02 01:05:24 UTC,2019-09-02 01:05:24 UTC
5309,CREA189  PZ,CREA189-PZ,189,Postmodernism    ,2019-09-02 01:05:20 UTC,2019-09-02 01:05:20 UTC
5308,CREA107  PZ,CREA107-PZ,107,Harlem & Sophiatown Renaissance    ,2019-09-02 01:05:20 UTC,2019-09-02 01:05:20 UTC
5307,CREA077  PZ,CREA077-PZ,77,Portraits of Filmmakers    ,2019-09-02 01:05:20 UTC,2019-09-02 01:05:20 UTC
5306,CSCI182A HM,CSCI182A-HM,182,Spec Topics: Vision and Robotics    ,2019-09-02 01:05:19 UTC,2019-09-02 01:05:19 UTC
5305,CSCI156  HM,CSCI156-HM,156,Parallel and Real-Time Computing    ,2019-09-02 01:05:19 UTC,2019-09-02 01:05:19 UTC
5304,CSCI136  HM,CSCI136-HM,136,Advanced Computer Architecture    ,2019-09-02 01:05:19 UTC,2019-09-02 01:22:33 UTC
5303,CSCI124A HM,CSCI124A-HM,124,Basics of User Interface Design    ,2019-09-02 01:05:19 UTC,2019-09-02 01:05:19 UTC
5302,CSCI000  HM,CSCI000-HM,0,Intro to Computing & Programming    ,2019-09-02 01:05:19 UTC,2019-09-02 01:05:19 UTC
5301,CLAS181B PZ,CLAS181B-PZ,181,Advanced Latin Readings    ,2019-09-02 01:05:13 UTC,2019-09-02 01:05:13 UTC
5300,CLAS060  SC,CLAS060-SC,60,Greek Civilization    ,2019-09-02 01:05:13 UTC,2019-09-02 01:05:13 UTC
5299,CLAS052B PO,CLAS052B-PO,52,Elementary Classical Hebrew    ,2019-09-02 01:05:13 UTC,2019-09-02 01:05:13 UTC
5298,CLAS018  SC,CLAS018-SC,18,The Ancient Novel and Romance    ,2019-09-02 01:05:13 UTC,2019-09-02 01:05:13 UTC
5297,CHIN198  HM,CHIN198-HM,198,Ind Sdy:Adv Chinese Conversation    ,2019-09-02 01:05:10 UTC,2019-09-02 01:05:10 UTC
5296,HIST100R CH,HIST100R-CH,100,American Inequality    ,2019-09-02 01:05:09 UTC,2019-09-02 01:05:09 UTC
5295,ENGL133  PZ,ENGL133-PZ,133,Writing for Performance    ,2019-09-02 01:05:08 UTC,2019-09-02 01:05:08 UTC
5294,CHLT155  CH,CHLT155-CH,155,Chicana Feminist Epistemology    ,2019-09-02 01:05:08 UTC,2019-09-02 01:05:08 UTC
5293,CHEM193B HM,CHEM193B-HM,193,Prac Data Acquisition & Analysis    ,2019-09-02 01:05:07 UTC,2019-09-02 01:05:07 UTC
5292,CHEM130L JS,CHEM130L-JS,130,Inorganic Synthesis    ,2019-09-02 01:05:07 UTC,2019-09-02 01:05:07 UTC
5291,CHEM051L JS,CHEM051L-JS,51,Topics in Forensic Science    ,2019-09-02 01:05:06 UTC,2019-09-02 01:05:06 UTC
5290,BIOL187A JS,BIOL187A-JS,187,Special Topics: Epigenetics    ,2019-09-02 01:04:58 UTC,2019-09-02 01:04:58 UTC
5289,BIOL178 LPO,BIOL178-LPO,178,"Lab, Neurobiology    ",2019-09-02 01:04:58 UTC,2019-09-02 01:04:58 UTC
5288,BIOL178  PO,BIOL178-PO,178,Neurobiology with Laboratory    ,2019-09-02 01:04:58 UTC,2019-09-02 01:04:58 UTC
5287,BIOL176  JS,BIOL176-JS,176,Tropical Ecology    ,2019-09-02 01:04:58 UTC,2019-09-02 01:04:58 UTC
5286,BIOL164 LPO,BIOL164-LPO,164,"Lab, Genetic Reg in Eukaryotes    ",2019-09-02 01:04:58 UTC,2019-09-02 01:04:58 UTC
5285,BIOL164  PO,BIOL164-PO,164,Genetic Reg in Eukaryotes w/Lab    ,2019-09-02 01:04:58 UTC,2019-09-02 01:04:58 UTC
5284,BIOL164  HM,BIOL164-HM,164,Cell Biology and Genetics    ,2019-09-02 01:04:58 UTC,2019-09-02 01:55:29 UTC
5283,BIOL150BLJS,BIOL150BLJS,150,Anat & Biomech:Bck/Core Stabliza    ,2019-09-02 01:04:58 UTC,2019-09-02 01:04:58 UTC
5282,BIOL144  JS,BIOL144-JS,144,Drugs and Molecular Medicine    ,2019-09-02 01:04:58 UTC,2019-09-02 01:04:58 UTC
5281,BIOL116 LPO,BIOL116-LPO,116,Ecology/Evolution of Plants Lab    ,2019-09-02 01:04:58 UTC,2019-09-02 01:04:58 UTC
5280,BIOL080L JS,BIOL080L-JS,80,Behavioral Neurobiology    ,2019-09-02 01:04:58 UTC,2019-09-02 01:04:58 UTC
5279,RLST161  CM,RLST161-CM,161,"Gurus, Swamis, & Others    ",2019-09-02 01:04:51 UTC,2019-09-02 01:04:51 UTC
5278,RLST116  PO,RLST116-PO,116,The Lotus Sutra in East Asia    ,2019-09-02 01:04:51 UTC,2019-09-02 01:04:51 UTC
5277,GOVT145  CM,GOVT145-CM,145,The Social and Global Pandemics    ,2019-09-02 01:04:51 UTC,2022-04-05 04:46:43 UTC
5276,ASIA199  SC,ASIA199-SC,199,Independent St: Asian Studies    ,2019-09-02 01:04:51 UTC,2019-09-02 01:04:51 UTC
5275,THEA001F PO,THEA001F-PO,1,Basic Acting:(Performing) Asia    ,2019-09-02 01:04:48 UTC,2019-09-02 01:04:48 UTC
5274,ARHI191B PZ,ARHI191B-PZ,191,Senior Thesis in Art History    ,2019-09-02 01:04:46 UTC,2019-09-02 01:04:46 UTC
5273,ARHI133  PZ,ARHI133-PZ,133,Indians in Action    ,2019-09-02 01:04:46 UTC,2019-09-02 01:04:46 UTC
5272,ID  196B CM,ID-196B-CM,196,Gould Center Seminar - Chinese Painting & Caligraphy    ,2019-09-02 01:04:44 UTC,2019-09-02 01:04:44 UTC
5271,ART 198A HM,ART-198A-HM,198,"Directed Reading - DS:Calligraphy:Hist,Theory,Prac    ",2019-09-02 01:04:44 UTC,2019-09-02 01:04:44 UTC
5270,ART 198  HM,ART-198-HM,198,Directed Reading - Ind St:Print History 1400-1900    ,2019-09-02 01:04:44 UTC,2019-09-02 01:21:55 UTC
5269,ART 136  PZ,ART-136-PZ,136,Design/Build II Interiors    ,2019-09-02 01:04:43 UTC,2019-09-02 01:04:43 UTC
5268,ART 132  PZ,ART-132-PZ,132,Practicum in Exhibiting Nature    ,2019-09-02 01:04:43 UTC,2019-09-02 01:04:43 UTC
5267,ART 124  PO,ART-124-PO,124,Advanced Computer Graphics    ,2019-09-02 01:04:43 UTC,2019-09-02 02:09:41 UTC
5266,ART 115  PZ,ART-115-PZ,115,Food and Painting    ,2019-09-02 01:04:43 UTC,2019-09-02 01:04:43 UTC
5265,SIPZ195  PZ,SIPZ195-PZ,195,Adv Seminar in Social Inquiry    ,2019-09-02 01:04:38 UTC,2019-09-02 01:21:50 UTC
5264,CLAS121  PZ,CLAS121-PZ,121,Classical Mythology    ,2019-09-02 01:04:38 UTC,2019-09-02 01:04:38 UTC
5263,ANTH197S SC,ANTH197S-SC,197,Ethnog Approach to Christianity    ,2019-09-02 01:04:38 UTC,2019-09-02 01:04:38 UTC
5262,ANTH189G PO,ANTH189G-PO,189,Anth. Approaches to Brazil    ,2019-09-02 01:04:38 UTC,2019-09-02 01:04:38 UTC
5261,ANTH162  PO,ANTH162-PO,162,Andean Cultures    ,2019-09-02 01:04:38 UTC,2019-09-02 01:04:38 UTC
5260,ANTH161  PO,ANTH161-PO,161,Experimental Archaeology    ,2019-09-02 01:04:38 UTC,2019-09-02 01:04:38 UTC
5259,ANTH133  PZ,ANTH133-PZ,133,Indians in Action    ,2019-09-02 01:04:38 UTC,2019-09-02 01:04:38 UTC
5258,TEST005  PO,TEST005-PO,5,Test Course 5    ,2019-09-02 01:04:35 UTC,2020-10-26 10:17:31 UTC
5257,POLI189F PO,POLI189F-PO,189,Pol Inequality in US    ,2019-09-02 01:04:35 UTC,2022-04-05 04:47:21 UTC
5256,ENGL136  PO,ENGL136-PO,136,Feminist Poetics    ,2019-09-02 01:04:35 UTC,2019-09-02 01:04:35 UTC
5255,ENGL095  PO,ENGL095-PO,95,Major American Authors II    ,2019-09-02 01:04:35 UTC,2019-09-02 01:47:27 UTC
5254,ANTH129  PO,ANTH129-PO,129,Native California    ,2019-09-02 01:04:35 UTC,2019-09-02 01:04:35 UTC
5253,AMST130  SC,AMST130-SC,130,Cold War Taiwanese/America    ,2019-09-02 01:04:35 UTC,2020-04-07 08:29:23 UTC
5252,SOC 189P AF,SOC-189P-AF,189,From Civil Rights to Black Power    ,2019-09-02 01:04:27 UTC,2019-09-02 01:04:27 UTC
5251,SOC 142  AF,SOC-142-AF,142,Black & So. Asian Diaspora in GB    ,2019-09-02 01:04:27 UTC,2019-09-02 01:04:27 UTC
5250,LIT 179  HM,LIT-179-HM,179,Special Topics in Literature - Exile and Cinema    ,2019-09-02 01:04:27 UTC,2019-09-02 01:55:20 UTC
5249,HMSC087F AF,HMSC087F-AF,87,Black France    ,2019-09-02 01:04:27 UTC,2019-09-02 01:04:27 UTC
5248,HIST142  PZ,HIST142-PZ,142,1960: The Year of Africa    ,2019-09-02 01:04:27 UTC,2023-10-31 05:25:46 UTC
5247,ENGL104  PZ,ENGL104-PZ,104,Modern South African Lit &  Film    ,2019-09-02 01:04:27 UTC,2019-09-02 02:10:39 UTC
5246,ENGL103  PZ,ENGL103-PZ,103,Afro-Futurism Black Sci-Fi    ,2019-09-02 01:04:27 UTC,2019-09-02 01:04:27 UTC
5245,ANTH029  SC,ANTH029-SC,29,Peoples & Cultures of Africa    ,2019-09-02 01:04:27 UTC,2019-09-02 01:13:29 UTC
5244,AFRI150W AF,AFRI150W-AF,150,Contemporary African Voices    ,2019-09-02 01:04:27 UTC,2019-09-02 01:04:27 UTC
5243,THEA199DRPO,THEA199DRPO,199,Theatre: Directed Readings - Shakespeare & Lord of the Rings    ,2019-09-02 01:04:19 UTC,2019-09-02 01:04:19 UTC
5242,THEA115J PO,THEA115J-PO,115,Shakespeare in Performance    ,2019-09-02 01:04:19 UTC,2019-09-02 01:04:19 UTC
5241,THEA112  PO,THEA112-PO,112,Theatre & Drama: Ibsen to Absurd    ,2019-09-02 01:04:19 UTC,2019-09-02 01:34:48 UTC
5240,THEA111  PO,THEA111-PO,111,World Theatre Kabuki to Ibsen    ,2019-09-02 01:04:19 UTC,2019-09-02 01:58:40 UTC
5239,THEA020A PO,THEA020A-PO,20,Thea Crafts: Costumes/Scene/Prop    ,2019-09-02 01:04:18 UTC,2019-09-02 01:04:18 UTC
